campaign_id,item_id,platform,post_id,user_id,timestamp,post_text,hashtags,country,region,city,sentiment_score,sentiment_label,topic_classification,ad_mention,emoji_score
CMP002,ITEM_1039,TikTok,678a9f34-7a84-42f6-bcfe-74b246d333a8,user_106,5/10/2025 4:14,Effort plant bar American life trip.,['#RunFast2025'],USA,Texas,Dallas,0.53,Positive,Product Review,FALSE,0
CMP005,ITEM_1018,Twitter,1aa53e1c-62ac-4036-b9a7-a981c9793470,user_285,5/14/2025 4:42,Chair time because toward success seem remember federal partner third.,['#RunFast2025'],USA,Texas,Dallas,-0.92,Negative,Product Review,TRUE,5
CMP005,ITEM_1046,Twitter,e36ae741-09fc-4139-bde1-ef3d9e1ddc32,user_550,8/30/2025 0:34,Chance full share easy success course.,['#FootwearGoals'],USA,Florida,Orlando,-0.59,Negative,Delivery,FALSE,2
CMP004,ITEM_1002,Facebook,f2009978-4d6c-4a49-93e7-0fa5ee7d578f,user_943,6/20/2025 21:36,Develop authority provide animal serious here board least international tough possible education level.,['#SummerKicks'],USA,Illinois,Chicago,0.37,Positive,Delivery,FALSE,5
CMP003,ITEM_1012,Twitter,fb304a37-4eff-4975-a941-2f4ab14272dc,user_933,4/6/2025 17:51,View Mrs test direction talk on front certain themselves.,['#SummerKicks'],USA,Arizona,Phoenix,-0.48,Negative,Product Review,TRUE,0
CMP004,ITEM_1032,Instagram,893de20e-e47c-4ed8-bedc-8c30a9a95b70,user_836,9/17/2025 23:32,Most deal song front attorney town difficult sister response physical.,['#SneakerDrop'],USA,Washington,Seattle,-0.98,Negative,Delivery,TRUE,5
CMP005,ITEM_1044,Instagram,bcb91c04-ea85-4927-94c7-5559c68dbdf2,user_415,7/18/2025 2:56,Institution woman create area through recent never TV physical ten.,['#FitInStyle'],USA,Florida,Miami,0.84,Positive,Product Review,FALSE,4
CMP002,ITEM_1023,Instagram,77130aea-1065-4574-951f-b70f122dda16,user_755,7/17/2025 7:25,Character foot whom today case even behavior role sense involve.,['#SneakerDrop'],USA,Georgia,Atlanta,0.56,Positive,Delivery,TRUE,2
CMP002,ITEM_1023,TikTok,9d8ca02e-637b-4d84-9e66-ef1a51fa7024,user_488,9/12/2025 15:30,Test likely pass special weight road sea whatever center summer.,['#FootwearGoals'],USA,Arizona,Phoenix,0.5,Positive,Ad Feedback,FALSE,3
CMP001,ITEM_1028,Facebook,071b427a-435f-498b-9441-1fe116728d4d,user_376,8/12/2025 18:15,Several alone through health box population his money.,['#SummerKicks'],USA,Massachusetts,Boston,0.64,Positive,Ad Feedback,TRUE,4
CMP004,ITEM_1006,Facebook,f36e3ce9-f060-4d89-8d95-b0b3a25c2158,user_91,8/9/2025 5:46,Dark audience media write media himself throw goal standard general crime then.,['#RunFast2025'],USA,California,Los Angeles,0.43,Positive,Ad Feedback,FALSE,0
CMP002,ITEM_1041,YouTube,e0de0d0d-5869-40b9-ad8d-cf297a9c987a,user_970,6/27/2025 10:20,Hot account recognize upon fall maybe remain class fall yeah.,['#FootwearGoals'],USA,Florida,Miami,0.4,Positive,Product Review,FALSE,0
CMP005,ITEM_1049,Instagram,3f21c095-e355-4759-9989-90a6574a5451,user_374,9/25/2025 23:13,Investment increase table plant well decide want tell sit so ball attorney.,['#FitInStyle'],USA,California,San Diego,0.58,Positive,Delivery,TRUE,1
CMP004,ITEM_1033,YouTube,7ee95d04-a2d5-40b0-a1dc-68b6c63404c9,user_323,5/25/2025 0:53,Community evening million mean up car.,['#SneakerDrop'],USA,Georgia,Atlanta,-0.51,Negative,Delivery,FALSE,2
CMP003,ITEM_1010,Twitter,940089a0-6472-451b-9e70-c5d6eaf6e67c,user_774,6/15/2025 1:53,Account clear let speak kid discover.,['#SneakerDrop'],USA,Illinois,Chicago,-0.52,Negative,Delivery,TRUE,0
CMP002,ITEM_1014,Twitter,a9c1cdab-3ff4-41e4-8e48-bdff6f5a6a0a,user_582,4/11/2025 2:05,Crime market happen great understand maintain current fire far.,['#SneakerDrop'],USA,California,Los Angeles,-0.47,Negative,Product Review,FALSE,4
CMP002,ITEM_1017,Instagram,39010975-5b37-49ed-af58-c97cd2c0d380,user_645,6/5/2025 1:24,Century main quickly morning no mind culture.,['#SummerKicks'],USA,Texas,Austin,0.08,Neutral,Product Review,TRUE,0
CMP002,ITEM_1005,Facebook,45235e77-2a84-47d5-98f1-f98a65237919,user_77,8/5/2025 1:54,Stage hear meeting bring ahead quality continue the guess much imagine difference.,['#SneakerDrop'],USA,California,Los Angeles,0.08,Neutral,Ad Feedback,FALSE,0
CMP004,ITEM_1026,Facebook,c8672e8d-13c0-494f-85a9-cca1a08a376e,user_615,5/27/2025 13:27,Full huge interesting model reason standard evening bill.,['#RunFast2025'],USA,Washington,Seattle,0.37,Positive,Delivery,TRUE,0
CMP005,ITEM_1046,Instagram,304a368a-07f3-467c-9f2b-c2956d2a6a43,user_308,4/15/2025 16:04,Man mouth think owner position vote store draw run off always.,['#SummerKicks'],USA,Florida,Miami,-0.38,Negative,Brand Perception,TRUE,3
CMP005,ITEM_1037,Twitter,cc2af01b-4365-493f-8ac7-95d477fd2ccc,user_826,9/8/2025 17:06,Close per reach probably five show subject.,['#SneakerDrop'],USA,Georgia,Atlanta,-0.82,Negative,Ad Feedback,FALSE,2
CMP005,ITEM_1042,Facebook,92e1e054-4bcf-44fb-9005-3480eab26209,user_177,7/18/2025 22:57,World include blue develop deep matter subject west sport mention evidence.,['#RunFast2025'],USA,Arizona,Phoenix,0.02,Neutral,Brand Perception,FALSE,1
CMP005,ITEM_1007,TikTok,fe32e708-26e4-483c-a35b-c2a10bfba057,user_30,5/26/2025 15:43,Decade debate nice dark our father eye scientist.,['#SneakerDrop'],USA,Georgia,Atlanta,0.5,Positive,Brand Perception,FALSE,5
CMP005,ITEM_1029,Instagram,11510664-c9b6-402c-a939-5748572eb024,user_766,7/19/2025 7:34,Stock everyone other show according particular nor.,['#SneakerDrop'],USA,Washington,Seattle,0.73,Positive,Ad Feedback,FALSE,1
CMP003,ITEM_1019,Instagram,f07a0107-8d7f-4146-952b-8db981c1ac7e,user_649,5/9/2025 0:46,Institution provide decade since collection staff reflect wide use area although traditional really.,['#FitInStyle'],USA,Georgia,Atlanta,0.03,Neutral,Product Review,TRUE,2
CMP003,ITEM_1020,TikTok,9f58f241-9533-4297-855a-978d7e5e2065,user_476,9/20/2025 1:41,Ability green really test player black.,['#SummerKicks'],USA,Texas,Austin,0.09,Neutral,Ad Feedback,FALSE,1
CMP002,ITEM_1040,Facebook,9e75ebd2-e266-4285-8d34-17f3b36ea64c,user_775,9/11/2025 18:21,So along hand safe hot mean skill store foot edge.,['#RunFast2025'],USA,Illinois,Chicago,0.97,Positive,Delivery,TRUE,0
CMP002,ITEM_1029,Facebook,7b5bc464-8937-4d2b-9487-fd5f64a43909,user_927,5/20/2025 6:44,East bag practice another available better time budget.,['#FootwearGoals'],USA,Texas,Austin,-0.73,Negative,Brand Perception,FALSE,1
CMP001,ITEM_1021,TikTok,eb6d1684-b822-4212-9be2-f73360dd5b5f,user_681,4/8/2025 7:10,Treatment election school include world relate agreement avoid term.,['#FitInStyle'],USA,California,Los Angeles,0.7,Positive,Product Review,TRUE,5
CMP001,ITEM_1036,TikTok,f185a8db-e51a-43d6-8778-803026277c9c,user_786,6/3/2025 11:21,However surface wear ground ball stock build imagine ready price personal result sing.,['#SummerKicks'],USA,Massachusetts,Boston,0.58,Positive,Product Review,FALSE,3
CMP005,ITEM_1002,Twitter,8da761c2-16a2-4b44-a14d-860e33e6d554,user_791,4/26/2025 21:58,Three foot yeah business cut later.,['#FootwearGoals'],USA,Georgia,Atlanta,-0.08,Neutral,Brand Perception,FALSE,4
CMP001,ITEM_1014,YouTube,785ff3c7-8970-4a83-a7bb-55de5e249b5c,user_577,6/6/2025 15:51,Health issue produce unit worry matter letter bed worker really sometimes true.,['#SneakerDrop'],USA,California,Los Angeles,0.33,Positive,Brand Perception,FALSE,0
CMP002,ITEM_1034,YouTube,97f37390-6222-4a67-b52e-cad2840fc8f5,user_596,9/11/2025 5:04,Own foot information receive lead wall water.,['#RunFast2025'],USA,Massachusetts,Boston,0.81,Positive,Ad Feedback,TRUE,0
CMP005,ITEM_1001,YouTube,5f789b49-ef75-46db-97d4-c831a72380d6,user_323,6/29/2025 22:16,See low listen opportunity cover line instead.,['#FitInStyle'],USA,Colorado,Denver,-0.61,Negative,Delivery,FALSE,1
CMP002,ITEM_1001,YouTube,2d472648-f079-4f30-bf5f-f02e4f344cda,user_945,7/5/2025 4:15,South church consider all tough southern certainly nothing suggest live.,['#FitInStyle'],USA,Washington,Seattle,0.34,Positive,Brand Perception,FALSE,4
CMP004,ITEM_1003,Twitter,a6067b4f-1305-4bb8-ac2a-1558c79b9bb1,user_362,5/10/2025 4:30,Rise least argue small drive while lose store again degree mother thousand dinner.,['#FitInStyle'],USA,Illinois,Chicago,0.66,Positive,Ad Feedback,TRUE,5
CMP004,ITEM_1037,Instagram,0871502b-243c-47bb-896f-b5f97fa4f888,user_700,4/28/2025 14:16,Front model success off lot any within serve factor third too production.,['#FootwearGoals'],USA,Georgia,Atlanta,0.61,Positive,Product Review,FALSE,2
CMP004,ITEM_1048,TikTok,952b69fd-d4a9-4606-84dc-ffd99fae585d,user_603,4/13/2025 10:04,Spring great cell eye kind catch.,['#FitInStyle'],USA,Arizona,Phoenix,-0.05,Neutral,Ad Feedback,FALSE,1
CMP002,ITEM_1033,TikTok,0d4763c5-c119-44b7-83f3-664918cf778a,user_88,5/27/2025 15:54,Better see eye student total become we consider now wonder different surface.,['#FootwearGoals'],USA,Colorado,Denver,0.4,Positive,Ad Feedback,FALSE,2
CMP004,ITEM_1027,YouTube,595f1132-ad7b-481c-8918-ea9d193af6ca,user_163,5/9/2025 11:38,Main write dark suggest vote news heavy collection dinner.,['#FootwearGoals'],USA,California,San Diego,-0.67,Negative,Product Review,FALSE,0
CMP005,ITEM_1029,YouTube,b94aa732-1c67-4b62-8f01-33455c052dac,user_746,7/5/2025 9:22,Far pull capital be develop ahead always low low which.,['#FitInStyle'],USA,Colorado,Denver,-0.82,Negative,Brand Perception,TRUE,2
CMP005,ITEM_1033,TikTok,eea425f8-420e-401e-92b7-bf2b12bd6c7b,user_909,8/26/2025 1:43,Side modern to often appear model describe evidence effort.,['#FitInStyle'],USA,Florida,Orlando,0.51,Positive,Delivery,FALSE,0
CMP003,ITEM_1030,Instagram,d0d295f3-486c-48d8-bd7a-aa523e1eefd1,user_486,8/7/2025 15:41,Lay fight voice billion near view old available.,['#FitInStyle'],USA,Florida,Miami,0.57,Positive,Product Review,TRUE,2
CMP004,ITEM_1027,Facebook,54e42844-4025-4441-b78b-2373138a7534,user_340,5/3/2025 0:17,Other various laugh exactly position page chance form there analysis energy mother.,['#SummerKicks'],USA,Texas,Dallas,0.94,Positive,Product Review,TRUE,2
CMP002,ITEM_1003,YouTube,a3825493-2c61-450c-ad62-15d9fdc4bd1b,user_946,5/19/2025 17:05,High catch professional will still machine safe catch water exist yes future medical.,['#FootwearGoals'],USA,Washington,Seattle,0.37,Positive,Product Review,TRUE,5
CMP003,ITEM_1043,Twitter,1ac698e0-db73-4034-a0e9-52562faf39d7,user_47,5/11/2025 20:00,Early member me attack letter national no decide rich.,['#SummerKicks'],USA,Texas,Austin,0.09,Neutral,Delivery,FALSE,4
CMP002,ITEM_1014,YouTube,d7802cae-4802-49aa-89ee-0f98ab16ff14,user_575,7/20/2025 9:53,All miss same parent coach without write who break seem note.,['#SneakerDrop'],USA,Massachusetts,Boston,0.72,Positive,Brand Perception,FALSE,1
CMP003,ITEM_1005,YouTube,ec3a044a-65fe-452b-b79c-ac847bff89fa,user_878,7/5/2025 5:18,Loss then woman beautiful arrive care leader late watch my.,['#FitInStyle'],USA,California,San Diego,0.53,Positive,Brand Perception,FALSE,5
CMP004,ITEM_1006,TikTok,4313f23f-b06c-4eaf-8f35-a22460cba927,user_671,4/24/2025 16:16,Technology energy sign hour sign all into wall bed participant chance street lay.,['#SummerKicks'],USA,Florida,Orlando,0.9,Positive,Ad Feedback,FALSE,5
CMP003,ITEM_1033,TikTok,6e293a4e-778b-4d0e-b09a-79ff7e371aa2,user_110,4/20/2025 7:09,World side thank recently with practice expect.,['#RunFast2025'],USA,Texas,Austin,-0.38,Negative,Product Review,FALSE,3
CMP003,ITEM_1042,YouTube,eb6df4e2-eb04-4895-ad94-1c94db3a9f9a,user_372,4/2/2025 1:50,Need teacher create fire the teach drug.,['#SneakerDrop'],USA,California,Los Angeles,0.9,Positive,Delivery,TRUE,0
CMP004,ITEM_1002,Twitter,6e57ee68-c02e-49a8-80d9-c6b2352eeb34,user_8,9/11/2025 3:21,Article crime education mother century want there push.,['#FitInStyle'],USA,Texas,Austin,-0.64,Negative,Product Review,FALSE,1
CMP003,ITEM_1033,TikTok,2ff371c8-1713-4154-a151-c75aea8c891c,user_84,6/8/2025 0:08,Kitchen mouth ahead note event later special method.,['#SummerKicks'],USA,Florida,Orlando,0.68,Positive,Brand Perception,TRUE,2
CMP001,ITEM_1040,Facebook,05b7bede-3f15-42cf-8d8a-4bb9f1ea10ac,user_567,5/13/2025 21:21,Left could note consider Mrs national speech democratic now write probably couple.,['#FitInStyle'],USA,California,San Diego,-0.83,Negative,Delivery,TRUE,1
CMP004,ITEM_1001,TikTok,d04ff482-3284-49f8-a049-22802e981018,user_534,5/1/2025 15:35,Type course case girl human green school last call security eight quality.,['#FitInStyle'],USA,California,Los Angeles,0.76,Positive,Ad Feedback,TRUE,2
CMP001,ITEM_1007,YouTube,d55d36b1-9350-48c3-be3b-6f8efe889dac,user_153,3/31/2025 20:55,Life here note debate significant single eight that blood owner.,['#FitInStyle'],USA,Texas,Austin,0.79,Positive,Brand Perception,TRUE,5
CMP001,ITEM_1030,YouTube,d259b5e5-28de-45de-83cc-99d4d6e2a8eb,user_451,9/27/2025 17:02,Film collection fund even authority bank notice nearly significant a forget pay space.,['#FitInStyle'],USA,Arizona,Phoenix,-0.55,Negative,Brand Perception,TRUE,2
CMP004,ITEM_1019,Twitter,68baa1e9-d415-4c8b-99a4-b062c81dba98,user_0,7/11/2025 14:41,News couple music whether black because style.,['#SummerKicks'],USA,California,Los Angeles,0.01,Neutral,Ad Feedback,TRUE,0
CMP005,ITEM_1041,Twitter,90504147-a472-40b5-8552-918bf77b76b5,user_428,5/6/2025 1:56,Safe cut financial cost air detail whatever.,['#SneakerDrop'],USA,Florida,Orlando,0.34,Positive,Ad Feedback,TRUE,4
CMP005,ITEM_1000,TikTok,6cbf08dc-8b4e-4e2c-b474-09a9781b07cb,user_852,8/9/2025 17:45,Full condition military day organization threat.,['#FootwearGoals'],USA,Colorado,Denver,0.3,Positive,Ad Feedback,TRUE,2
CMP002,ITEM_1015,Twitter,5f5c83ba-8c67-4977-aaae-d3ea4f18a847,user_974,9/17/2025 15:15,Themselves always company most worker serious.,['#FitInStyle'],USA,Florida,Orlando,-0.02,Neutral,Delivery,FALSE,3
CMP003,ITEM_1021,Instagram,858b09bd-4a70-47bd-bb4f-78005ff16236,user_649,5/25/2025 17:43,Example morning present hospital paper worry scientist option yeah natural.,['#SummerKicks'],USA,California,Los Angeles,-0.59,Negative,Delivery,TRUE,5
CMP003,ITEM_1038,Twitter,5d6748f7-8224-4ca5-97ab-925c081a4638,user_128,6/28/2025 16:34,Follow everyone short minute control wait new whose treatment call simple chance short.,['#SneakerDrop'],USA,Florida,Miami,0.46,Positive,Delivery,TRUE,0
CMP004,ITEM_1026,Facebook,186a527e-4f39-4be5-98cb-2e25566f9945,user_974,9/17/2025 23:30,Full choice executive hope development million pattern focus already.,['#RunFast2025'],USA,Washington,Seattle,-0.07,Neutral,Brand Perception,TRUE,5
CMP005,ITEM_1012,TikTok,404f29b9-df29-4f4a-925b-99f6f75b982e,user_40,6/30/2025 9:10,Human social reduce raise contain star collection.,['#SneakerDrop'],USA,Washington,Seattle,0.87,Positive,Delivery,FALSE,0
CMP004,ITEM_1027,Twitter,3a928603-06e1-4eae-9c50-f2b4d1947f99,user_119,7/20/2025 18:45,Bar school hot personal son trouble.,['#SummerKicks'],USA,Florida,Orlando,0.69,Positive,Delivery,FALSE,3
CMP001,ITEM_1027,YouTube,65b21c89-e167-4b9d-8807-dd4e37169f5a,user_708,7/5/2025 16:38,Remain finish strong market election capital form add have.,['#RunFast2025'],USA,Massachusetts,Boston,-0.93,Negative,Delivery,FALSE,4
CMP002,ITEM_1043,TikTok,e0c078d3-bef1-4955-9d11-e2a72a046d9a,user_547,8/31/2025 19:22,Stop today sister rest between forward article well statement that party.,['#SneakerDrop'],USA,Arizona,Phoenix,0.09,Neutral,Delivery,TRUE,0
CMP003,ITEM_1021,TikTok,44a4ff33-2040-4122-921d-b6495b31d013,user_14,8/19/2025 17:53,Which between organization usually customer effort student.,['#SneakerDrop'],USA,Arizona,Phoenix,0.07,Neutral,Brand Perception,TRUE,5
CMP002,ITEM_1029,Facebook,3f9f1780-4931-4df9-bbf3-e29719275eca,user_599,5/12/2025 3:45,Him what your among almost develop pass become company when budget professional safe.,['#SneakerDrop'],USA,Texas,Dallas,0.01,Neutral,Brand Perception,TRUE,1
CMP001,ITEM_1048,YouTube,153178ff-c707-4e99-95e6-32b6d59fed32,user_528,7/31/2025 18:32,Available skin third prepare third why find away pressure hold three.,['#RunFast2025'],USA,California,San Diego,0.61,Positive,Ad Feedback,FALSE,0
CMP001,ITEM_1027,Instagram,f35b7f90-db2c-4c9e-b90f-41a9faf542f0,user_676,9/17/2025 15:02,Hotel include few goal no left expect myself read talk member nation off.,['#FootwearGoals'],USA,California,San Diego,-0.49,Negative,Delivery,TRUE,2
CMP002,ITEM_1020,Twitter,39a45ccd-063a-4ffa-8772-c528e5e6f735,user_892,4/22/2025 5:17,Candidate report think this news behavior education edge begin into little indicate.,['#SummerKicks'],USA,Illinois,Chicago,0.73,Positive,Product Review,TRUE,5
CMP004,ITEM_1022,YouTube,eb8a42e0-c520-4e91-b451-5e9598b592aa,user_848,7/10/2025 2:02,Under score explain dark hair remember baby behind yes prevent unit stay consumer.,['#FootwearGoals'],USA,California,San Diego,-0.54,Negative,Delivery,FALSE,0
CMP005,ITEM_1000,YouTube,c0eae46c-9c18-4c3b-be83-cab91eb40a24,user_595,9/9/2025 16:50,Although prepare watch past area region cause nice appear mouth miss near.,['#SummerKicks'],USA,Colorado,Denver,0.03,Neutral,Product Review,TRUE,5
CMP003,ITEM_1019,YouTube,7dcca194-5300-42b1-b42f-bb21cb57a9ae,user_791,4/10/2025 22:16,Yeah similar risk product agreement push approach listen anything tree station mother.,['#FitInStyle'],USA,Illinois,Chicago,-0.65,Negative,Brand Perception,FALSE,1
CMP003,ITEM_1007,YouTube,5d8a93a6-904e-4d5f-8270-a4243c943d6c,user_932,9/27/2025 8:18,Week political day close miss billion.,['#FootwearGoals'],USA,Illinois,Chicago,0.97,Positive,Delivery,TRUE,2
CMP005,ITEM_1005,Instagram,40632ce7-d3d3-4380-841c-718d142af474,user_182,9/25/2025 23:54,Onto believe pick in treat trouble kid environmental election.,['#FitInStyle'],USA,Illinois,Chicago,0.05,Neutral,Delivery,TRUE,2
CMP003,ITEM_1016,YouTube,250a4483-206a-4d76-8924-c2f6810f16be,user_633,9/20/2025 19:24,Quality into dream skill PM card ten group service.,['#FitInStyle'],USA,California,Los Angeles,0.9,Positive,Delivery,FALSE,1
CMP005,ITEM_1034,Twitter,1ba33001-20b0-4071-a61d-32623d5acb88,user_159,9/21/2025 8:17,Baby from fall indeed try truth find serious forward past single difference.,['#RunFast2025'],USA,Texas,Austin,-0.98,Negative,Ad Feedback,FALSE,0
CMP005,ITEM_1044,YouTube,9458b47c-c9d8-4ff3-a02b-e173f082cf4d,user_328,5/31/2025 19:30,Politics include Congress daughter board majority Mr.,['#FitInStyle'],USA,Arizona,Phoenix,-0.31,Negative,Product Review,FALSE,3
CMP005,ITEM_1009,YouTube,42b1c087-3eb4-4651-8e14-ee41dee65f0f,user_162,9/3/2025 1:57,Spend push rich these writer particularly account race wonder option.,['#FitInStyle'],USA,Washington,Seattle,0,Neutral,Brand Perception,FALSE,4
CMP001,ITEM_1029,YouTube,c98d6052-3a1e-4f56-9b68-b6ec2dea1014,user_567,9/25/2025 19:41,Fund talk fast buy capital chance same source number machine.,['#SneakerDrop'],USA,California,Los Angeles,-0.91,Negative,Product Review,TRUE,2
CMP004,ITEM_1037,Twitter,4aa400b4-b963-49db-a56e-d6f0be416f13,user_595,8/22/2025 22:27,Yourself film game material claim Congress someone particularly back PM.,['#FootwearGoals'],USA,Illinois,Chicago,0.74,Positive,Brand Perception,TRUE,2
CMP003,ITEM_1032,TikTok,4dd55b16-0fb9-4b4a-bf1a-ceb0470d7279,user_173,8/14/2025 5:47,Good participant anything executive a beat.,['#RunFast2025'],USA,Massachusetts,Boston,-0.54,Negative,Product Review,FALSE,5
CMP005,ITEM_1018,YouTube,8c235142-7e71-4cee-bac4-ee8f770a98d8,user_557,6/12/2025 16:15,First discussion method make remember role after anything customer return program.,['#SneakerDrop'],USA,Texas,Dallas,-0.82,Negative,Delivery,FALSE,2
CMP005,ITEM_1046,TikTok,3a2edd58-5a4a-4e64-8a77-e70dd001d8b1,user_228,6/7/2025 5:19,Of seem base wide should figure especially walk herself industry newspaper machine story happen.,['#FootwearGoals'],USA,Massachusetts,Boston,-0.63,Negative,Delivery,TRUE,5
CMP004,ITEM_1019,Facebook,f83ac601-1878-4236-bb0c-9ead22ae2c70,user_98,9/7/2025 3:49,Decide design six laugh for meeting piece actually common.,['#SneakerDrop'],USA,Washington,Seattle,0.62,Positive,Ad Feedback,FALSE,5
CMP001,ITEM_1001,Instagram,ed28a78a-478d-4c68-bab8-f112aa4c4ef1,user_24,6/30/2025 8:32,Almost quickly among involve out important you although follow than very thousand.,['#RunFast2025'],USA,California,Los Angeles,-0.83,Negative,Product Review,FALSE,2
